Timestamp,EventID,EventName,Section,Row,Seats,Qty,TotalPrice,ListPrice,FaceValue,Currency,TotalFees,Type,SellerNotes,OfferID,ListingID
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","112","12","1-2","2","295.23","245","245","CAD","50.23","resale","","GN6DCMJQHAYTSNJZHEZXYMJXGM2TKYZUMQ2DK","1108195993"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","101","26","17-18","2","216.9","180","180","CAD","36.90","resale","","GN6DCMJQHAZDGMBRGY4HYMJXGY3GEZDEMY2TK","1108230168"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","8","3-4","2","265.1","220","220","CAD","45.10","resale","","GN6DCMJQHAZDINRWGYYXYMJXGYYWGZBYGQYTK","1108246661"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","319","1","13-14","2","210.88","175","175","CAD","35.88","resale","","GN6DCMJQHAZTENRWGA2XYMJXGM2WGYLFGA3DK","1108326605"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","14","23-25","3","132.55","110","110","CAD","22.55","resale","","GN6DCMJQHE2DGNBUGA2XYMJXGM4WCMZZMU4TK","1109434405"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","319","6","12-13","2","157.86","131","131","CAD","26.86","resale","","GN6DCMJQHE2DMNJTGEZHYMJXGQ3TQOJYHBTDK","1109465312"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","106","3","4-5","2","459.11","381","381","CAD","78.11","resale","","GN6DCMJQHE2TAMBUGUZHYMJXGYZGIZRTMY2TK","1109500452"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","13","3-4","2","375.96","312","312","CAD","63.96","resale","","GN6DCMJQHE2TANRQGYYHYMJXGYYWCNJZMQZDK","1109506060"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","120","9","11-12","2","708.54","588","588","CAD","120.54","resale","","GN6DCMJQHE2TANRTGQ3HYMJXGM4WKMJVGE4DK","1109506346"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","114","3","7-8","2","385.6","320","320","CAD","65.60","resale","","GN6DCMJQHE2TCMBUG42XYMJXGY4GEZRRHFRTK","1109510475"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","101","17","19-20","2","391.63","325","325","CAD","66.63","resale","","GN6DCMJQHE2TIOBWGI2XYMJXGM4WMYLDHA4DK","1109548625"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","18","21-28","8","109.66","91","91","CAD","18.66","resale","","GN6DCMJQHE3DOMRZGYYHYMJXGY2DKYTGMU4DK","1109672960"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","103","H","7-8","2","495.26","411","411","CAD","84.26","resale","","GN6DCMJQHE3DSNJWHEZHYMJXGQZTMOJXGEZDK","1109695692"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","119M","25","7-8","2","500.08","415","415","CAD","85.08","resale","","GN6DCMJQHE4DOMJZGA4HYMJXGYYWCOJVMEZDK","1109871908"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","111","19","14-15","2","321.74","267","267","CAD","54.74","resale","","GN6DCMJQHE4TGOBUHAZXYMJXGNRDIMRYG42TK","1109938483"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","120","23","15-16","2","723","600","600","CAD","123.00","resale","","GN6DCMJQHE4TQMJSGI4HYMJXGNRDMZDFMFRTK","1109981228"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","113","20","1-2","2","228.95","190","190","CAD","38.95","resale","","GN6DCMJQHEYTANRTGY2XYMJXGYYWMYRVGZRDK","1109106365"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","112","6","6-7","2","349.45","290","290","CAD","59.45","resale","","GN6DCMJQHEYTOOJRGUZHYMJXGM4GCNRXMZSTK","1109179152"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","103","23","9-10","2","257.87","214","214","CAD","43.87","resale","","GN6DCMJQHEYTQMBRGA2XYMJXGVSGCNJXHE2TK","1109180105"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","108","2","16-16","1","1518.3","1260","1260","CAD","258.30","resale","","GN6DCMJQHEZDMMZTGAYXYMJXGM4GMNRRGY4DK","1109263301"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","119","5","13-14","2","894.11","742","742","CAD","152.11","resale","","GN6DCMJQHEZDMNBQG4YHYMJXGM4GMNRWMRRDK","1109264070"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","116","21","1-2","2","263.9","219","219","CAD","44.90","resale","","GN6DCMJQHEZDMNZTG4ZXYMJXGYYWCNDCGUYDK","1109267373"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","18","7-8","2","325.35","270","270","CAD","55.35","resale","","GN6DCMJQHEZTANBWGEZXYMJXGM4TCYRZGRRTK","1109304613"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","3","5-6","2","284.38","236","236","CAD","48.38","resale","","GN6DCMJQHEZTCOBWGUZHYMJXGM4TENZSMNQTK","1109318652"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","315","4","15-16","2","172.32","143","143","CAD","29.32","resale","","GN6DCMJQHEZTIMRZHE4HYMJXGM4TIMZXGEZDK","1109342998"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","111","13","11-11","1","420.55","349","349","CAD","71.55","resale","","GN6DCMJQHEZTINBTGMYXYMJXGRRTSMZRHE2TK","1109344331"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","309","7","7-8","2","241","200","200","CAD","41.00","resale","","GN6DCMJQHEZTKOJVGU4XYMJXGM4TKNLCGMYTK","1109359559"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","319","8","21-22","2","155.45","129","129","CAD","26.45","resale","","GN6DCMJQHEZTSNBQGE3HYMJXGQ4DSYZRGEZTK","1109394016"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","305","12","20-21","2","132.55","110","110","CAD","22.55","resale","","GN6DCMJRG42DKNZTG43HYMJXGU4GMNBQGVTDK","1117457376"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","3","20-21","2","155.45","129","129","CAD","26.45","resale","","GN6DCMJRG42DKOBSHA2HYMJXGY3WEMLGMNRDK","1117458284"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","324","17","7-10","4","502.49","417","417","CAD","85.49","resale","","GN6DCMJRG42DQNZYHA3XYMJXGU4TAZRVGE4DK","1117487887"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","118M","24","19-20","2","361.5","300","300","CAD","61.50","resale","","GN6DCMJRG42DSNRWGAZHYMJXGU4TCOJZGI2TK","1117496602"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","101","20","16-16","1","191.6","159","159","CAD","32.60","resale","","GN6DCMJRG42TAMRXHAYXYMJXGU4WEMBZMU4TK","1117502781"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","121","11","5-6","2","436.21","362","362","CAD","74.21","resale","","GN6DCMJRG42TEMJSGM3XYMJXGU4TGNDFMU3DK","1117521237"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","319","8","3-4","2","144.6","120","120","CAD","24.60","resale","","GN6DCMJRG42TGOJWGQ2HYMJXGU4TIYLFHA3TK","1117539644"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","106","13","5-6","2","313.3","260","260","CAD","53.30","resale","","GN6DCMJRG42TKMZQGAYHYMJXGY2GCODDMEYDK","1117553000"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","1","9-10","2","542.25","450","450","CAD","92.25","resale","","GN6DCMJRG42TMMBXGM3XYMJXGU4TMMLGMU3TK","1117560737"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","324","1","3-4","2","180.75","150","150","CAD","30.75","resale","","GN6DCMJRG42TOMRQGQ3XYMJXGU4TMYJSGVRTK","1117572047"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","115","24","14-15","2","271.13","225","225","CAD","46.13","resale","","GN6DCMJRG43DMNBRG4YHYMJXGU4TSOBVGQZDK","1117664170"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","301","6","1-2","2","120.5","100","100","CAD","20.50","resale","","GN6DCMJRG43TMMJSGAZXYMJXGU4WMYRVHA4DK","1117761203"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","312","1","3-4","2","180.75","150","150","CAD","30.75","resale","","GN6DCMJRG43TOOJUGI4XYMJXGVQTCMLEGAYTK","1117779429"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","107","20","5-6","2","397.65","330","330","CAD","67.65","resale","","GN6DCMJRG44DCMJZG4ZHYMJXGVQTGYZYGJSTK","1117811972"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","317","17","16-17","2","103.63","86","86","CAD","17.63","resale","","GN6DCMJRG44DMNJTGM3XYMJXGY2GKZBXG5STK","1117865337"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","322","18","5-10","6","125.32","104","104","CAD","21.32","resale","","GN6DCMJRG4YDENRWGM2HYMJXGY2GKZBZHEYDK","1117026634"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","12","22-23","2","126.53","105","105","CAD","21.53","resale","","GN6DCMJRG4YDGMRTGA4XYMJXGY2GKZBXGFSTK","1117032309"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","106","17","1-2","2","361.5","300","300","CAD","61.50","resale","","GN6DCMJRG4ZDCOJTHAYXYMJXGY2WINBYGU4TK","1117219381"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","115","28","3-22","20","280.77","233","233","CAD","47.77","resale","","GN6DCMJRG4ZDSNRUGEYHYMJXGY3DGYJXHA3TK","1117296410"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110M","27","12-13","2","313.3","260","260","CAD","53.30","resale","","GN6DCMJRG4ZTSMJXGM2XYMJXGU4GGNDEG5QTK","1117391735"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","301","2","19-20","2","128.94","107","107","CAD","21.94","resale","","GN6DCMJRGA2DENZVGY3HYMJXGYZTMMTFMNTDK","1110427566"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","313","15","3-5","3","120.5","100","100","CAD","20.50","resale","","GN6DCMJRGA2DIMJXGEZXYMJXGRRTAMTBGI4DK","1110441713"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","116A","14","5-6","2","283.18","235","235","CAD","48.18","resale","","GN6DCMJRGA2DKNZSGE2XYMJXGRSTMZTGGA3TK","1110457215"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","320","6","1-2","2","204.85","170","170","CAD","34.85","resale","","GN6DCMJRGA3TCOBRGQ2HYMJXGNSTEODGMI3DK","1110718144"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","4","15-16","2","156.65","130","130","CAD","26.65","resale","","GN6DCMJRGA3TGOBQG42XYMJXGNSTGZBZGU4DK","1110738075"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","309","5","5-6","2","421.75","350","350","CAD","71.75","resale","","GN6DCMJRGA3TINZQGA2HYMJXGNSTQMTDHBTDK","1110747004"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","111","28","7-8","2","307.28","255","255","CAD","52.28","resale","","GN6DCMJRGA4DENBTGE4HYMJXGNSTSOBVG43DK","1110824318"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","306","2","5-6","2","153.04","127","127","CAD","26.04","resale","","GN6DCMJRGA4DENJQGQ2XYMJXGNSTSYRRGFSTK","1110825045"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","17","9-16","8","156.65","130","130","CAD","26.65","resale","","GN6DCMJRGA4DENRQGE4XYMJXGY2DEYZTGQ2TK","1110826019"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","113","20","9-10","2","253.05","210","210","CAD","43.05","resale","","GN6DCMJRGA4DMNBUHE3HYMJXGNSWGMTDGUZDK","1110864496"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","110","21","1-2","2","390.42","324","324","CAD","66.42","resale","","GN6DCMJRGA4DQNBXGI2XYMJXGNSWIY3CGBRTK","1110884725"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","104","10","3-4","2","308.48","256","256","CAD","52.48","resale","","GN6DCMJRGA4DQNZWGA2HYMJXGNSWIZLEGVTDK","1110887604"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","323","13","20-21","2","139.78","116","116","CAD","23.78","resale","","GN6DCMJRGA4TQNZWGY3XYMJXGU3TGYRTHFQTK","1110987667"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","108","17","3-4","2","732.64","608","608","CAD","124.64","resale","","GN6DCMJRGAYTSMBUGI3HYMJXGNRTGMRSMY3TK","1110190426"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","9","1-2","2","126.53","105","105","CAD","21.53","resale","","GN6DCMJRGAZDENRQGMYHYMJXGY3DGYTCGJSTK","1110226030"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","319","15","5-6","2","155.45","129","129","CAD","26.45","resale","","GN6DCMJRGAZDMMZZGM2XYMJXGVRGCZBQGE3TK","1110263935"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","305","11","18-18","1","145.81","121","121","CAD","24.81","resale","","GN6DCMJRGAZDQOBYG4ZXYMJXGNRTSNBZMU4TK","1110288873"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","105","26","12-13","2","265.1","220","220","CAD","45.10","resale","","GN6DCMJRGAZTIOBSGYZHYMJXGVRDON3FGQ4TK","1110348262"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","320","5","6-7","2","241","200","200","CAD","41.00","resale","","GN6DCMJRGAZTIOBTGQZHYMJXGNRWGNBRMRSDK","1110348342"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","319","15","9-12","4","155.45","129","129","CAD","26.45","resale","","GN6DCMJRGAZTMMZVGU3HYMJXGVTGCN3FGE2DK","1110363556"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","7","16-17","2","126.53","105","105","CAD","21.53","resale","","GN6DCMJRGE2TIMZYGI4XYMJXGY3GEMBRMQZDK","1111543829"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","102","4","5-6","2","403.68","335","335","CAD","68.68","resale","","GN6DCMJRGE2TIOBUGEZXYMJXGQYTIYJTMQYDK","1111548413"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","311","5","5-6","2","192.8","160","160","CAD","32.80","resale","","GN6DCMJRGE3DCNBWGY4XYMJXGRQWEZTBMNRTK","1111614669"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","CRTS","C","47-48","2","1560.48","1295","1295","CAD","265.48","resale","","GN6DCMJRGE3DGMBVHAZHYMJXGY3WCMLGMU2DK","1111630582"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","309","13","9-10","2","180.75","150","150","CAD","30.75","resale","","GN6DCMJRGE3DKMZRHEYXYMJXGQYWCYTFME4DK","1111653191"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","304","5","15-16","2","116.89","97","97","CAD","19.89","resale","","GN6DCMJRGE3DMOBUGEZXYMJXGY2GKZDFMJTDK","1111668413"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","301","4","1-2","2","115.68","96","96","CAD","19.68","resale","","GN6DCMJRGE3TGNZTHEYXYMJXGY4DQYJYGUZDK","1111737391"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","321","9","15-16","2","216.9","180","180","CAD","36.90","resale","","GN6DCMJRGE3TIMBXGI2XYMJXGQYWMZJXMYYTK","1111740725"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","118","18","3-4","2","676.01","561","561","CAD","115.01","resale","","GN6DCMJRGE3TKNBSG4ZHYMJXGQZDAOLCGNSDK","1111754272"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","7","14-15","2","162.68","135","135","CAD","27.68","resale","","GN6DCMJRGE3TKOBUGYZHYMJXGQZDAZJTGI3DK","1111758462"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","305","3","12-13","2","132.55","110","110","CAD","22.55","resale","","GN6DCMJRGE3TOOBUGA4XYMJXGY3DEMRUGM4TK","1111778409"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","306","3","7-8","2","153.04","127","127","CAD","26.04","resale","","GN6DCMJRGE3TSNRUGIYHYMJXGQZDEYZRHBTDK","1111796420"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","307","8","5-6","2","159.06","132","132","CAD","27.06","resale","","GN6DCMJRGE4DCMZUGU2XYMJXGQZDGYRQGAZTK","1111813455"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","321","7","18-19","2","216.9","180","180","CAD","36.90","resale","","GN6DCMJRGE4DEMBWGY4HYMJXGYZDONJWHA3TK","1111820668"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","310","6","11-12","2","192.8","160","160","CAD","32.80","resale","","GN6DCMJRGE4DGMBVG4YXYMJXGQZDIZTCMFQTK","1111830571"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","115","13","11-12","2","590.45","490","490","CAD","100.45","resale","","GN6DCMJRGE4DKMJRHE3HYMJXGQZDMNBRMU4TK","1111851196"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","303","3","13-14","2","192.8","160","160","CAD","32.80","resale","","GN6DCMJRGE4TANRVGE2HYMJXGU2DCNZTGFTDK","1111906514"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109","6","21-22","2","455.49","378","378","CAD","77.49","resale","","GN6DCMJRGE4TCMZTG42HYMJXGQZGEMJSHFSTK","1111913374"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109","7","21-22","2","695.29","577","577","CAD","118.29","resale","","GN6DCMJRGE4TCMZTG43HYMJXGQZGEMJZMY3DK","1111913376"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","109","22","5-6","2","508.51","422","422","CAD","86.51","resale","","GN6DCMJRGEYDGNBYGEYHYMJXGNTDQOJRGE4TK","1111034810"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","14","31-35","5","132.55","110","110","CAD","22.55","resale","","GN6DCMJRGEYDMMZSGEYHYMJXGNTGCZRYHEYTK","1111063210"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","116","25","1-4","4","245.82","204","204","CAD","41.82","resale","","GN6DCMJRGEYTQOBQHA4XYMJXGYZDSODEGY2TK","1111188089"
"2026-02-19T04:00:27.694Z","1000631AC82D3015","Toronto Raptors vs. Oklahoma City Thunder Tickets Feb 24 2026 Toronto ON | Ticketmaster","318","16","32-33","2","168.7","140","140","CAD","28.70","resale","","GN6DCMJRGEYTSNJRHEYXYMJXGQYDCNLGMZSDK","1111195191"
